lng,lat
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.922741,37.376835
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-84.388,33.749
-121.922741,37.376835
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-111.891,40.7608
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.922741,37.376835
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.9150642,37.5300423
-121.922741,37.376835
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-111.891,40.7608
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-111.891,40.7608
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8939543,37.4235143
-121.9150642,37.5300423
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-97.7431,30.2672
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8939543,37.4235143
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8939543,37.4235143
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-97.7431,30.2672
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-97.79380640000001,30.3630293
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-97.7431,30.2672
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-97.7431,30.2672
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-111.891,40.7608
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.922741,37.376835
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-111.891,40.7608
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-84.388,33.749
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-121.8863,37.3382
-84.388,33.749
-96.797,32.7767
-96.8037408,32.7799344
-96.84198490000001,32.9285979
-96.8228613,32.9653932
-96.994838,32.9427465
-96.7238162,32.8081811
-96.797,32.7767
-96.7751195,32.9172436
-96.822705,32.965377
-96.8228613,32.9653932
-71.2135134,42.4817684
-96.8237036,32.9415902
-96.8228613,32.9653932
-95.5861922,29.9580031
-96.797,32.7767
-96.7853987,32.9221863
-96.7853987,32.9221863
-96.84198490000001,32.9285979
-96.8117695,32.9266463
-96.9721321,32.8975883
-96.821317,32.959895
-96.95438879999999,32.9119284
-96.7977228,32.7874366
-96.797,32.7767
-96.8103125,33.0757939
-96.823169,32.9419262
-96.68113369999999,33.08518919999999
-97.070583,32.930663
-96.8416398,32.9633448
-111.891,40.7608
-96.797,32.7767
-96.8201256,32.9545561
-96.797,32.7767
-96.7853987,32.9221863
-96.8201256,32.9545561
-96.68113369999999,33.08518919999999
-96.827719,33.03217
-96.7768613,32.7942926
-96.8237036,32.9415902
-96.8166593,32.924577
-96.9758639,32.8950024
-96.8604625,32.6453198
-96.8237036,32.9415902
-96.76637149999999,32.8806897
-87.6322261,41.8759025
-96.797,32.7767
-96.84198490000001,32.9285979
-96.797,32.7767
-96.7853987,32.9221863
-96.8201256,32.9545561
-96.8237036,32.9415902
-96.79809,32.782044
-96.7361071,32.6610034
-87.6322261,41.8759025
-74.585219,40.331031
-96.8037408,32.7799344
-96.803344,32.7938315
-71.067179,42.3216223
-96.8166593,32.924577
-96.8237036,32.9415902
-111.891,40.7608
-97.02885049999999,32.978439
-96.797,32.7767
-96.84198490000001,32.9285979
-96.797,32.7767
-96.7853987,32.9221863
-96.8201256,32.9545561
-96.8237036,32.9415902
-96.7808592,32.7842078
-96.9049979,32.9205179
-96.8211735,32.9405688
-96.7254627,32.8964881
-96.8237036,32.9415902
-96.9049979,32.9205179
-96.797,32.7767
-96.79714670000001,32.7849576
-96.797,32.7767
-96.797,32.7767
-96.84198490000001,32.9285979
-96.797,32.7767
-96.7853987,32.9221863
-96.8201256,32.9545561
-96.84908279999999,32.8441952
-96.7808592,32.7842078
-96.797,32.7767
-96.797,32.7767
-74.0094309,40.7068146
-96.8237036,32.9415902
-96.7292251,32.9111858
-96.797,32.7767
-96.8062772,32.7823764
-96.8235845,32.9399677
-96.797,32.7767
-96.84198490000001,32.9285979
-96.797,32.7767
-96.7853987,32.9221863
-96.797,32.7767
-96.84198490000001,32.9285979
-96.797,32.7767
-96.7977228,32.7874366
-96.87374679999999,32.8275321
-96.71047809999999,32.9763659
-96.84908279999999,32.8441952
-96.8558979,32.7207618
-74.574288,40.327105
-97.0254818,32.9388926
-84.36008079999999,33.9041111
-96.84198490000001,32.9285979
-96.8037408,32.7799344
-96.797,32.7767
-96.7853987,32.9221863
-96.8201256,32.9545561
-96.797,32.7767
-96.79900099999999,32.783219
-96.88573629999999,32.8613176
-96.75777389999999,32.984602
-96.82775880000001,33.0344407
-96.7956335,32.9241037
-96.7808592,32.7842078
-96.752551,32.862903
-96.804159,32.780236
-96.94150350000001,32.8631412
-97.0151046,32.923501
-96.84198490000001,32.9285979
-96.797,32.7767
-96.7853987,32.9221863
-96.8201256,32.9545561
-96.797,32.7767
-96.79809,32.782044
-73.9823555,40.7577829
-74.5236225,40.5415918
-96.75777389999999,32.984602
-96.8219927,32.9600649
-96.8767896,32.9110051
-71.056209,42.35599
-96.9721321,32.8975883
-96.8117695,32.9266463
-80.11281679999999,40.3156833
-74.631463,40.319473
-74.0094309,40.7068146
-96.84198490000001,32.9285979
-96.797,32.7767
-96.7853987,32.9221863
-96.8201256,32.9545561
-96.797,32.7767
-96.8234742,33.0712628
-96.8228613,32.9653932
-96.8767896,32.9110051
-96.7977228,32.7874366
-96.7962589,32.781521
-96.6915561,32.8851424
-96.7048509,32.9684602
-96.98836899999999,32.929717
-96.991309,32.816906
-74.0094309,40.7068146
-96.84198490000001,32.9285979
-96.797,32.7767
-101.836947,35.21005299999999
-96.82645,32.832004
-96.8305671,33.0022663
-96.90624009999999,32.94191130000001
-96.819148,32.9352601
-96.7361071,32.6610034
-96.76921139999999,32.8773211
-96.7573087,32.9961687
-96.8111157,32.850885
-96.79506789999999,32.7817557
-96.810084,33.072805
-96.8344113,32.9691442
-96.7004329,33.0489115
-96.96237769999999,32.9091894
-96.7573087,32.9961687
-96.7573087,32.9961687
-96.82645,32.832004
-96.82363199999999,32.941461
-96.85074399999999,32.970239
-96.7183038,32.7974349
-96.8219927,32.9600649
-96.8228091,32.9390588
-96.71329019999999,32.984548
-96.93266729999999,32.8592015
-96.7687449,32.8671039
-97.2135235,32.8292384
-96.994838,32.9427465
-96.96237769999999,32.9091894
-96.7598065,32.9230883
-101.836947,35.21005299999999
-96.7573087,32.9961687
-96.7598065,32.9230883
-96.8649339,32.6281003
-96.9514911,32.9399753
-96.7623615,32.88106440000001
-96.844038,32.804735
-96.799779,32.786005
-96.7877323,33.0244075
-96.7361071,32.6610034
-96.7703002,32.9222738
-97.077598,32.927919
-101.836947,35.21005299999999
-96.96237769999999,32.9091894
-96.82645,32.832004
-101.836947,35.21005299999999
-96.7573087,32.9961687
-96.96237769999999,32.9091894
-101.836947,35.21005299999999
-96.8004084,33.0697055
-97.077598,32.927919
-96.797,32.7767
-96.8416398,32.9633448
-96.789215,32.82181
-96.7598065,32.9230883
-96.7877323,33.0244075
-96.7500993,32.9857619
-96.7877323,33.0244075
-96.8305671,33.0022663
-96.82645,32.832004
-101.836947,35.21005299999999
-96.7573087,32.9961687
-96.994838,32.9427465
-96.83730729999999,33.0855113
-118.2437,34.0522
-96.96237769999999,32.9091894
-96.775949,32.8389996
-96.83616080000002,32.9440026
-96.9300636,32.8608165
-96.70510139999999,32.8347404
-96.7768613,32.7942926
-96.8353322,32.7959551
-97.0103908,32.9291064
-97.0649746,32.9373577
-96.94379219999999,32.8641944
